event_id,timestamp,user_id,employee_name,department,role,location,resource_type,action_type,records_accessed,historical_avg_access,risk_score,anomaly_score,threat_type,severity,label
EVT00189,2026-01-12 03:58:00,U4470,Vedhika Doshi,HR,Analyst,Pune,Cloud Storage,Write,884,948,14,0.119,None,Low,Normal
EVT00190,2026-10-05 04:32:00,U8639,Dayamai Seth,Marketing,Developer,Mumbai,File,Delete,387,349,33,0.265,None,Low,Normal
EVT00191,2026-12-08 20:56:00,U6246,Gaurang Shah,HR,Developer,Mumbai,Cloud Storage,Read,1004,842,15,0.222,None,Low,Normal
EVT00192,2026-08-03 22:51:00,U3497,Jalsa Karnik,HR,Developer,Hyderabad,Cloud Storage,Write,9962,586,85,0.865,Credential Abuse,Critical,Threat
EVT00193,2026-12-24 05:46:00,U8550,David Buch,HR,Developer,Hyderabad,API,Download,617,520,12,0.275,None,Low,Normal
EVT00194,2026-01-25 15:06:00,U2217,Ekaraj Dey,IT Security,Analyst,Bangalore,Cloud Storage,Write,800,677,15,0.02,None,Low,Normal
EVT00195,2026-11-29 01:20:00,U7114,Hema Kota,Finance,Executive,Pune,Cloud Storage,Download,4860,243,70,0.702,Impossible Travel,High,Threat
EVT00196,2026-07-28 18:14:00,U1280,Lekha Deshpande,Marketing,System Admin,Hyderabad,Database,Read,9108,759,86,0.745,Privilege Escalation,Critical,Threat
EVT00197,2026-02-27 12:57:00,U7112,Nathan Kamdar,Operations,System Admin,Chennai,API,Write,327,293,20,0.205,None,Low,Normal
EVT00198,2026-01-24 01:43:00,U2531,Advika Anand,Operations,System Admin,Delhi,Cloud Storage,Read,824,689,1,0.211,None,Low,Normal
EVT00199,2026-08-30 05:22:00,U2562,Widisha Saran,Marketing,Analyst,Hyderabad,API,Download,15045,885,78,0.714,Data Exfiltration,Critical,Threat
EVT00200,2026-05-11 14:26:00,U6152,Ikshita Tella,Finance,Manager,Chennai,API,Download,634,597,5,0.09,None,Low,Normal
EVT00201,2026-10-11 09:00:00,U9856,Qasim Chaudhuri,Engineering,System Admin,Pune,API,Read,680,600,33,0.224,None,Low,Normal
EVT00202,2026-02-25 08:30:00,U6580,Gavin Ramaswamy,Marketing,Executive,Chennai,Cloud Storage,Delete,116,120,2,0.19,None,Low,Normal
EVT00203,2026-09-17 02:15:00,U7150,Ijaya Aggarwal,Operations,Manager,Pune,Cloud Storage,Read,479,481,19,0.239,None,Low,Normal
EVT00204,2026-10-04 16:58:00,U3527,Vansha Konda,Legal,System Admin,Mumbai,File,Read,94,104,6,0.002,None,Low,Normal
EVT00205,2026-03-16 10:37:00,U3170,Jason Sharaf,Finance,Manager,Delhi,Cloud Storage,Download,428,388,7,0.008,None,Low,Normal
EVT00206,2026-08-25 05:49:00,U7311,Mohini Virk,Finance,Developer,Delhi,Cloud Storage,Read,119,115,16,0.172,None,Low,Normal
EVT00207,2026-04-12 02:24:00,U5405,Gabriel Patel,Engineering,Developer,Delhi,API,Read,3681,409,75,0.83,Impossible Travel,Critical,Threat
EVT00208,2026-06-29 13:28:00,U9123,Dhriti Munshi,Marketing,Executive,Hyderabad,Cloud Storage,Read,92,98,9,0.091,None,Low,Normal
EVT00209,2026-10-04 15:03:00,U6399,Rachita Dora,Operations,Developer,Delhi,API,Delete,409,360,21,0.181,None,Low,Normal
EVT00210,2026-10-17 23:44:00,U6228,Bachittar Rastogi,Engineering,System Admin,Chennai,API,Delete,472,510,25,0.084,None,Low,Normal
EVT00211,2026-05-26 11:45:00,U9939,Urvi Maharaj,HR,Executive,Bangalore,Cloud Storage,Write,332,393,29,0.239,None,Low,Normal
EVT00212,2026-10-25 22:16:00,U9180,Avni Jaggi,HR,Developer,Hyderabad,File,Write,101,90,28,0.237,None,Low,Normal
EVT00213,2026-10-19 20:34:00,U9755,Yoshita Ray,Marketing,System Admin,Chennai,Database,Delete,12008,632,92,0.969,Data Exfiltration,High,Threat
EVT00214,2026-05-02 02:58:00,U1725,Charita Chopra,Marketing,System Admin,Mumbai,Cloud Storage,Read,738,693,1,0.03,None,Low,Normal
EVT00215,2026-06-10 22:48:00,U8303,Girik Tripathi,Engineering,System Admin,Delhi,API,Delete,789,784,2,0.145,None,Low,Normal
EVT00216,2026-03-26 12:27:00,U3321,Jacob Shere,Engineering,Developer,Mumbai,Cloud Storage,Write,1139,962,34,0.145,None,Low,Normal
EVT00217,2026-11-26 11:05:00,U6225,Rudra Kale,Finance,Developer,Bangalore,Database,Read,509,468,22,0.194,None,Low,Normal
EVT00218,2026-06-27 14:41:00,U9454,Januja Comar,HR,Executive,Hyderabad,File,Download,220,188,30,0.07,None,Low,Normal
EVT00219,2026-11-11 16:05:00,U7481,Ekbal Goda,Finance,Executive,Hyderabad,Cloud Storage,Download,181,208,25,0.001,None,Low,Normal
EVT00220,2026-02-15 13:22:00,U2667,Watika Venkatesh,IT Security,Executive,Hyderabad,File,Delete,335,305,13,0.137,None,Low,Normal
EVT00221,2026-08-17 05:08:00,U7367,Nimrat Goyal,Marketing,System Admin,Chennai,Database,Delete,899,903,23,0.254,None,Low,Normal
EVT00222,2026-08-05 14:13:00,U2388,Bina Dube,Legal,Manager,Mumbai,Database,Write,912,853,20,0.035,None,Low,Normal
EVT00223,2026-11-01 13:15:00,U3258,Thomas Bajaj,Marketing,System Admin,Delhi,API,Download,164,164,35,0.208,None,Low,Normal
EVT00224,2026-12-23 13:06:00,U5732,Balvan Chatterjee,HR,Manager,Mumbai,Cloud Storage,Read,201,197,23,0.286,None,Low,Normal
EVT00225,2026-12-27 10:13:00,U7703,Gaurang Gole,Legal,System Admin,Delhi,Cloud Storage,Download,246,219,11,0.025,None,Low,Normal
EVT00226,2026-08-01 16:38:00,U1535,Nathan Grover,Engineering,Manager,Chennai,File,Write,8789,799,94,0.837,Impossible Travel,High,Threat
EVT00227,2026-09-25 03:22:00,U9880,Varsha Bhatia,IT Security,Analyst,Pune,Cloud Storage,Write,326,294,28,0.031,None,Low,Normal
EVT00228,2026-01-24 11:16:00,U8368,Ishita Sidhu,Engineering,Developer,Bangalore,Cloud Storage,Read,709,789,16,0.063,None,Low,Normal
EVT00229,2026-11-08 18:45:00,U3719,Kashvi Goda,Marketing,Manager,Hyderabad,API,Read,681,725,23,0.16,None,Low,Normal
EVT00230,2026-08-02 02:09:00,U5740,Harsh Basak,Marketing,Developer,Chennai,Database,Write,178,192,27,0.276,None,Low,Normal
EVT00231,2026-04-07 14:56:00,U5090,Qasim Sastry,HR,Developer,Hyderabad,Cloud Storage,Download,963,907,10,0.173,None,Low,Normal
EVT00232,2026-02-24 23:44:00,U2525,Avi Samra,Operations,Executive,Pune,File,Delete,421,444,30,0.285,None,Low,Normal
EVT00233,2026-03-09 19:46:00,U8511,Warinder Bora,Legal,Developer,Bangalore,Cloud Storage,Write,25,22,28,0.247,None,Low,Normal
EVT00234,2026-09-03 22:41:00,U9967,Oliver Grover,Marketing,Manager,Chennai,Cloud Storage,Delete,395,350,4,0.014,None,Low,Normal
EVT00235,2026-04-01 11:12:00,U3588,Vasana Mohanty,Operations,System Admin,Bangalore,Cloud Storage,Write,861,876,9,0.265,None,Low,Normal
EVT00236,2026-07-19 12:50:00,U2529,Mekhala Rau,Legal,Developer,Mumbai,Database,Delete,1073,915,11,0.016,None,Low,Normal
EVT00237,2026-06-20 11:57:00,U8032,Neelima Aurora,Legal,Analyst,Pune,Database,Read,823,763,14,0.143,None,Low,Normal
EVT00238,2026-11-21 02:06:00,U1152,Pranav Mital,Finance,Developer,Bangalore,Cloud Storage,Write,5020,251,85,0.721,Impossible Travel,High,Threat
EVT00239,2026-09-25 15:36:00,U5902,Ishita Nayak,HR,System Admin,Hyderabad,API,Read,104,124,34,0.169,None,Low,Normal
EVT00240,2026-06-05 03:24:00,U3480,Neel Rege,Operations,Executive,Pune,Cloud Storage,Write,183,188,6,0.269,None,Low,Normal
EVT00241,2026-09-13 23:31:00,U8035,Garima Jain,Engineering,Manager,Hyderabad,File,Read,2336,146,77,0.866,Credential Abuse,High,Threat
EVT00242,2026-05-30 14:25:00,U9482,Anjali Gill,Marketing,Executive,Hyderabad,Cloud Storage,Delete,798,694,4,0.235,None,Low,Normal
EVT00243,2026-03-24 02:20:00,U4949,Nidhi Date,Operations,Executive,Bangalore,Database,Delete,264,265,21,0.04,None,Low,Normal
EVT00244,2026-05-06 19:22:00,U8717,Chanchal Samra,IT Security,Analyst,Bangalore,Database,Read,582,602,17,0.065,None,Low,Normal
EVT00245,2026-07-28 14:44:00,U9209,Abeer Iyer,IT Security,System Admin,Delhi,Cloud Storage,Read,1105,991,35,0.161,None,Low,Normal
EVT00246,2026-02-27 13:00:00,U9377,Idika Sahni,HR,Manager,Chennai,File,Download,1365,105,88,0.89,Data Exfiltration,Critical,Threat
EVT00247,2026-06-23 18:29:00,U1948,Urvashi Som,HR,Analyst,Delhi,Database,Download,906,767,4,0.093,None,Low,Normal
EVT00248,2026-01-10 05:20:00,U3248,Indali Kota,Legal,Analyst,Hyderabad,Cloud Storage,Delete,677,778,34,0.155,None,Low,Normal
EVT00249,2026-04-03 10:16:00,U5403,Dhriti Pant,Legal,Analyst,Bangalore,File,Download,247,285,18,0.157,None,Low,Normal
EVT00250,2026-12-28 06:48:00,U8457,Rudra Borde,Marketing,Developer,Bangalore,Cloud Storage,Write,641,610,24,0.047,None,Low,Normal
EVT00251,2026-03-25 23:36:00,U4742,Bhavani Chana,Legal,Executive,Bangalore,Database,Read,962,935,16,0.014,None,Low,Normal
EVT00252,2026-01-26 18:01:00,U7870,Pranit Ganesan,HR,Developer,Hyderabad,Cloud Storage,Delete,827,962,18,0.248,None,Low,Normal
EVT00253,2026-02-08 08:30:00,U3938,Lavanya Mahal,HR,Executive,Bangalore,Cloud Storage,Read,142,142,30,0.26,None,Low,Normal
EVT00254,2026-11-29 14:13:00,U1130,Krisha Amble,Engineering,Manager,Mumbai,File,Write,314,338,30,0.11,None,Low,Normal
EVT00255,2026-06-28 11:54:00,U3466,Sai Viswanathan,Finance,System Admin,Bangalore,API,Delete,900,811,1,0.285,None,Low,Normal
EVT00256,2026-08-12 22:08:00,U2703,Patrick Bhardwaj,HR,Executive,Hyderabad,Cloud Storage,Download,11088,693,100,0.718,Privilege Escalation,Critical,Threat
EVT00257,2026-10-28 18:41:00,U7102,Laban Chand,Operations,Analyst,Chennai,Database,Write,10593,963,90,0.946,Data Exfiltration,High,Threat
EVT00258,2026-07-10 01:08:00,U6161,Gauri Rama,IT Security,System Admin,Pune,File,Delete,136,153,29,0.082,None,Low,Normal
EVT00259,2026-03-21 08:26:00,U3546,Meghana Badal,Finance,Manager,Delhi,Cloud Storage,Delete,1816,227,83,0.736,Credential Abuse,High,Threat
EVT00260,2026-03-29 07:38:00,U2481,Jason Kota,HR,Developer,Pune,Database,Write,447,494,21,0.044,None,Low,Normal
EVT00261,2026-02-05 15:28:00,U5896,Amara Deep,Engineering,Manager,Bangalore,Cloud Storage,Download,368,384,16,0.028,None,Low,Normal
EVT00262,2026-03-30 10:32:00,U1195,Balendra Lanka,Finance,Manager,Hyderabad,API,Download,6656,832,81,0.906,Data Exfiltration,Critical,Threat
EVT00263,2026-02-16 22:43:00,U4239,Chaitaly Radhakrishnan,Legal,System Admin,Hyderabad,Database,Delete,77,96,8,0.013,None,Low,Normal
EVT00264,2026-11-12 09:57:00,U7471,Yutika Sengupta,Operations,Analyst,Delhi,Cloud Storage,Write,224,192,23,0.064,None,Low,Normal
EVT00265,2026-04-19 05:31:00,U1567,Rishi Varghese,Marketing,Executive,Chennai,API,Delete,5508,306,85,0.824,Impossible Travel,High,Threat
EVT00266,2026-11-02 06:39:00,U4267,Yuvraj Nagi,Legal,Executive,Hyderabad,Database,Download,3296,412,95,0.914,Impossible Travel,Critical,Threat
EVT00267,2026-10-10 19:27:00,U5430,Kashish Sarma,HR,Analyst,Mumbai,API,Read,599,599,18,0.018,None,Low,Normal
EVT00268,2026-06-19 11:48:00,U3615,Jagdish Sharma,Finance,Manager,Pune,API,Delete,529,562,35,0.245,None,Low,Normal
EVT00269,2026-06-09 18:29:00,U7363,Harshil Sarkar,Engineering,Manager,Hyderabad,API,Delete,85,77,23,0.274,None,Low,Normal
EVT00270,2026-04-14 11:25:00,U4084,Nirja Comar,IT Security,System Admin,Chennai,File,Write,11055,737,85,0.711,Data Exfiltration,High,Threat
EVT00271,2026-01-01 11:56:00,U6435,Adweta Das,Marketing,Manager,Hyderabad,File,Write,40,40,21,0.018,None,Low,Normal
EVT00272,2026-03-22 18:28:00,U9622,Kritika Palan,IT Security,Developer,Bangalore,File,Download,5928,741,88,0.73,Credential Abuse,Critical,Threat
EVT00273,2026-12-21 18:26:00,U6198,Bimala Biswas,HR,Executive,Pune,File,Write,3077,181,91,0.877,Privilege Escalation,Critical,Threat
EVT00274,2026-05-10 09:40:00,U1029,Ranveer Parsa,Legal,Executive,Delhi,Database,Write,665,725,21,0.276,None,Low,Normal
EVT00275,2026-03-17 19:27:00,U9129,Xalak Halder,HR,Developer,Pune,Database,Write,259,246,23,0.295,None,Low,Normal
EVT00276,2026-09-02 11:38:00,U8317,Ayush Ramachandran,Finance,Developer,Hyderabad,API,Read,5556,926,81,0.777,Data Exfiltration,High,Threat
EVT00277,2026-05-02 02:58:00,U7783,Rehaan Tara,Operations,System Admin,Mumbai,Cloud Storage,Read,7956,468,96,0.844,Privilege Escalation,High,Threat
EVT00278,2026-08-03 17:54:00,U1328,Bhavika Mandal,Engineering,Developer,Bangalore,Database,Delete,953,838,11,0.266,None,Low,Normal
EVT00279,2026-09-04 02:06:00,U8909,Panini Bail,Legal,Analyst,Delhi,API,Download,576,96,75,0.716,Credential Abuse,High,Threat
EVT00280,2026-07-13 03:50:00,U5612,Udarsh Mohanty,Engineering,Manager,Bangalore,Database,Download,473,439,32,0.046,None,Low,Normal
EVT00281,2026-12-16 18:20:00,U4271,Jagat Sahni,Finance,Analyst,Hyderabad,API,Delete,381,457,6,0.142,None,Low,Normal
EVT00282,2026-12-09 22:21:00,U9013,George Mall,Legal,Developer,Bangalore,Cloud Storage,Write,13168,823,81,0.966,Credential Abuse,High,Threat
EVT00283,2026-07-11 19:15:00,U4706,Anirudh Pau,IT Security,Developer,Chennai,Database,Write,282,289,7,0.026,None,Low,Normal
EVT00284,2026-06-15 16:04:00,U1999,Yashawini Soni,IT Security,System Admin,Chennai,Cloud Storage,Download,554,574,16,0.143,None,Low,Normal
EVT00285,2026-04-18 08:50:00,U2970,Kashish Apte,IT Security,System Admin,Hyderabad,API,Write,4720,944,95,0.758,Data Exfiltration,Critical,Threat
EVT00286,2026-05-28 00:47:00,U3422,Chanchal Krishnamurthy,IT Security,Executive,Mumbai,File,Read,12223,719,72,0.816,Impossible Travel,Critical,Threat
EVT00287,2026-01-10 00:04:00,U9561,Victor Reddy,IT Security,System Admin,Bangalore,Cloud Storage,Write,542,552,10,0.17,None,Low,Normal
EVT00288,2026-03-18 22:06:00,U2654,Bishakha Doshi,IT Security,Developer,Chennai,File,Download,824,982,17,0.115,None,Low,Normal
EVT00289,2026-05-06 09:24:00,U5512,Mugdha Ganesan,Operations,Manager,Chennai,Cloud Storage,Read,636,643,26,0.267,None,Low,Normal
EVT00290,2026-12-13 01:02:00,U5400,Meera Raman,Engineering,Analyst,Mumbai,File,Delete,215,263,18,0.253,None,Low,Normal
EVT00291,2026-06-15 23:50:00,U3201,Chakrika Kota,Engineering,System Admin,Mumbai,File,Download,605,721,6,0.056,None,Low,Normal
EVT00292,2026-12-19 18:33:00,U9462,Ucchal Raj,IT Security,Developer,Bangalore,API,Read,830,863,20,0.213,None,Low,Normal
EVT00293,2026-01-22 01:54:00,U3846,Harsh Singhal,HR,Manager,Bangalore,API,Read,934,819,30,0.015,None,Low,Normal
EVT00294,2026-12-05 00:48:00,U9275,Dhruv Divan,Operations,Analyst,Pune,Database,Write,202,223,24,0.147,None,Low,Normal
EVT00295,2026-09-12 16:29:00,U6640,Waida Kalita,HR,Developer,Pune,Database,Delete,901,911,2,0.116,None,Low,Normal
EVT00296,2026-06-11 04:23:00,U4688,Sachi Saini,Legal,Manager,Mumbai,Cloud Storage,Read,6050,605,97,0.934,Data Exfiltration,Critical,Threat
EVT00297,2026-01-07 03:54:00,U4666,Veer Lal,Engineering,Executive,Mumbai,File,Download,592,682,25,0.255,None,Low,Normal
EVT00298,2026-10-17 04:44:00,U2676,Lakshmi Gopal,Finance,Executive,Pune,File,Delete,239,243,20,0.205,None,Low,Normal
EVT00299,2026-08-25 18:10:00,U5536,Akshay Mammen,Engineering,Developer,Hyderabad,API,Write,435,364,4,0.242,None,Low,Normal
EVT00300,2026-08-21 17:09:00,U3292,Nilima Gulati,Legal,Analyst,Pune,Cloud Storage,Delete,609,634,17,0.272,None,Low,Normal
EVT00301,2026-05-19 07:00:00,U6622,Jai Ram,Legal,Manager,Pune,Cloud Storage,Delete,630,774,33,0.09,None,Low,Normal
EVT00302,2026-08-02 22:14:00,U2599,Diya Tata,Operations,Manager,Pune,File,Write,6237,693,100,0.904,Credential Abuse,High,Threat
EVT00303,2026-08-12 14:42:00,U7889,Pahal Badal,IT Security,Developer,Mumbai,File,Delete,272,248,30,0.255,None,Low,Normal
EVT00304,2026-02-21 20:35:00,U8736,Vincent Dutt,HR,Executive,Bangalore,Cloud Storage,Delete,955,907,27,0.016,None,Low,Normal
EVT00305,2026-09-07 12:35:00,U7704,Laksh Kara,Marketing,System Admin,Hyderabad,File,Write,191,160,6,0.146,None,Low,Normal
EVT00306,2026-02-12 05:51:00,U1077,Nitara Bawa,Operations,Developer,Hyderabad,API,Write,185,201,32,0.236,None,Low,Normal
EVT00307,2026-11-09 16:28:00,U7609,Amrita Vaidya,Operations,System Admin,Delhi,Database,Read,158,152,35,0.06,None,Low,Normal
EVT00308,2026-05-19 18:34:00,U1293,Rehaan Saxena,Legal,Analyst,Pune,API,Write,39,34,23,0.094,None,Low,Normal
EVT00309,2026-05-02 14:53:00,U2069,Peter Ravel,IT Security,Analyst,Mumbai,File,Download,6955,535,93,0.856,Credential Abuse,Critical,Threat
EVT00310,2026-12-23 22:29:00,U6885,Ekalinga Karpe,IT Security,Manager,Hyderabad,Cloud Storage,Read,147,157,15,0.067,None,Low,Normal
EVT00311,2026-05-04 01:13:00,U3017,Ati Sant,Engineering,Analyst,Delhi,File,Read,258,236,4,0.199,None,Low,Normal
EVT00312,2026-03-26 07:34:00,U7828,Zinal Shanker,Operations,System Admin,Bangalore,File,Download,32,40,10,0.062,None,Low,Normal
EVT00313,2026-03-15 12:45:00,U9524,Parth Wali,Engineering,Executive,Chennai,API,Download,26,29,7,0.153,None,Low,Normal
EVT00314,2026-03-19 09:05:00,U9154,Yochana Samra,HR,Executive,Hyderabad,File,Write,261,309,23,0.211,None,Low,Normal
EVT00315,2026-06-01 05:42:00,U8875,Benjamin Gour,Engineering,Manager,Bangalore,Database,Read,61,60,8,0.251,None,Low,Normal
EVT00316,2026-02-24 15:33:00,U2659,Gabriel Palan,Engineering,Manager,Delhi,File,Delete,202,172,30,0.015,None,Low,Normal
EVT00317,2026-07-31 14:01:00,U6901,Logan Pant,IT Security,Developer,Delhi,Database,Read,746,915,3,0.003,None,Low,Normal
EVT00318,2026-08-28 07:45:00,U6857,Charles Brahmbhatt,Operations,Executive,Mumbai,Database,Delete,6138,682,96,0.803,Data Exfiltration,Critical,Threat
EVT00319,2026-10-08 20:52:00,U8835,Girik Tandon,IT Security,System Admin,Pune,API,Read,442,487,9,0.209,None,Low,Normal
EVT00320,2026-03-17 12:31:00,U7816,Harita Pillai,Marketing,System Admin,Chennai,Cloud Storage,Write,8865,985,89,0.814,Credential Abuse,High,Threat
EVT00321,2026-04-06 03:22:00,U8914,Rehaan Dhar,Operations,Analyst,Delhi,Cloud Storage,Read,1045,921,5,0.078,None,Low,Normal
EVT00322,2026-06-13 02:25:00,U6542,Aachal Bansal,Marketing,Executive,Pune,Database,Download,850,741,16,0.145,None,Low,Normal
EVT00323,2026-02-09 17:36:00,U1190,Manthan Merchant,Legal,Manager,Chennai,Cloud Storage,Download,644,676,11,0.022,None,Low,Normal
EVT00324,2026-07-22 13:08:00,U1824,Charvi Kota,Marketing,Manager,Chennai,Cloud Storage,Download,248,266,16,0.024,None,Low,Normal
EVT00325,2026-12-29 23:09:00,U8324,Bhavika Taneja,Engineering,Analyst,Delhi,Database,Read,593,606,26,0.124,None,Low,Normal
EVT00326,2026-08-10 19:14:00,U9328,Edhitha Prakash,Marketing,Manager,Pune,Cloud Storage,Delete,22,20,24,0.248,None,Low,Normal
EVT00327,2026-12-11 12:36:00,U6952,Azaan Borah,Legal,System Admin,Bangalore,Database,Write,867,884,1,0.102,None,Low,Normal
EVT00328,2026-09-30 06:12:00,U2741,Brijesh Garg,Finance,Manager,Delhi,API,Download,769,839,7,0.076,None,Low,Normal
EVT00329,2026-06-06 23:41:00,U8488,Girish Dasgupta,IT Security,Manager,Pune,File,Read,2288,143,94,0.824,Data Exfiltration,Critical,Threat
EVT00330,2026-04-09 00:56:00,U9172,Urmi Nagarajan,Finance,Executive,Pune,Database,Download,736,623,31,0.277,None,Low,Normal
EVT00331,2026-05-07 10:45:00,U3103,Falak Minhas,Finance,System Admin,Pune,File,Download,829,952,27,0.294,None,Low,Normal
EVT00332,2026-10-17 17:16:00,U6617,Kala Choudhry,Engineering,System Admin,Hyderabad,API,Download,719,800,33,0.09,None,Low,Normal
EVT00333,2026-06-08 06:20:00,U4291,Anusha Peri,HR,Executive,Pune,File,Delete,833,901,9,0.294,None,Low,Normal
EVT00334,2026-08-23 18:01:00,U2890,Yashica Bath,IT Security,Developer,Chennai,Cloud Storage,Download,202,202,35,0.086,None,Low,Normal
EVT00335,2026-03-19 12:42:00,U1414,Osha Mannan,Operations,Manager,Bangalore,Database,Write,681,847,18,0.225,None,Low,Normal
EVT00336,2026-04-17 15:01:00,U2016,Peter Sachdev,Legal,Developer,Hyderabad,Database,Delete,3756,313,96,0.836,Privilege Escalation,Critical,Threat
EVT00337,2026-07-29 10:50:00,U1769,Matthew Sachdeva,Operations,System Admin,Delhi,File,Read,920,823,1,0.223,None,Low,Normal
EVT00338,2026-11-19 15:06:00,U4695,Chavvi Purohit,Legal,Developer,Chennai,API,Write,1011,909,19,0.135,None,Low,Normal
EVT00339,2026-05-07 13:17:00,U9418,Aayush Khatri,Finance,System Admin,Bangalore,Cloud Storage,Delete,83,96,17,0.039,None,Low,Normal
EVT00340,2026-12-06 13:43:00,U3536,Charan Munshi,Finance,Manager,Mumbai,Database,Delete,225,281,32,0.237,None,Low,Normal
EVT00341,2026-08-20 10:59:00,U9608,Upasna Pau,HR,Manager,Chennai,Database,Write,104,94,27,0.163,None,Low,Normal
EVT00342,2026-06-05 08:37:00,U6437,Yash Patel,Engineering,Developer,Mumbai,API,Download,334,377,1,0.034,None,Low,Normal
EVT00343,2026-06-27 13:11:00,U1653,Tanmayi Acharya,Legal,Developer,Delhi,Database,Download,309,266,17,0.162,None,Low,Normal
EVT00344,2026-10-01 00:52:00,U9426,Charita Garde,IT Security,Executive,Delhi,Cloud Storage,Read,959,953,19,0.269,None,Low,Normal
EVT00345,2026-03-11 20:57:00,U3742,Hemal Natarajan,IT Security,Executive,Chennai,Database,Read,3276,546,76,0.901,Privilege Escalation,Critical,Threat
EVT00346,2026-11-13 22:19:00,U2181,Rehaan Ramachandran,Legal,Manager,Bangalore,Cloud Storage,Delete,233,230,3,0.026,None,Low,Normal
EVT00347,2026-02-21 07:03:00,U4729,Teerth Bakshi,Engineering,System Admin,Delhi,Cloud Storage,Download,9996,833,83,0.795,Impossible Travel,High,Threat
EVT00348,2026-02-16 01:09:00,U1745,Kashvi Kapoor,Legal,Analyst,Mumbai,Database,Delete,735,676,20,0.182,None,Low,Normal
EVT00349,2026-10-15 17:06:00,U1504,Aayush Savant,Operations,Manager,Chennai,API,Write,943,968,26,0.239,None,Low,Normal
EVT00350,2026-04-15 21:54:00,U5883,Unnati Kakar,Legal,Developer,Bangalore,API,Read,381,322,3,0.002,None,Low,Normal
EVT00351,2026-03-03 23:41:00,U5992,Rayaan Bhandari,HR,Developer,Hyderabad,Cloud Storage,Write,580,570,11,0.055,None,Low,Normal
EVT00352,2026-05-13 01:27:00,U1891,Harsh Oommen,IT Security,Executive,Delhi,Database,Delete,244,278,5,0.075,None,Low,Normal
EVT00353,2026-08-29 22:02:00,U6851,Sachi Hayer,HR,Manager,Bangalore,File,Read,11666,614,98,0.758,Impossible Travel,Critical,Threat
EVT00354,2026-04-21 23:17:00,U6971,Matthew Sarin,IT Security,Developer,Delhi,API,Read,640,695,21,0.074,None,Low,Normal
EVT00355,2026-07-21 11:19:00,U6889,Yashodhara Magar,HR,Developer,Delhi,Cloud Storage,Download,820,777,23,0.232,None,Low,Normal
EVT00356,2026-03-01 16:35:00,U5597,Lajita Narula,IT Security,Manager,Chennai,API,Delete,114,131,5,0.218,None,Low,Normal
